idea_id,family,description,final_balance,deposited,cagr_percent,daily_drawdown,closed_drawdown,trades,days_in_position,dd_improvement_pp,cagr_change_pp,cagr_retention
82,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 3, ""window"": 15}",551391.7203499997,10000.0,62.07299307899301,0.563739187378149,0.563739187378149,376,470,28.298452954079025,-789.1438518336606,0.07292265590134384
83,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 5, ""window"": 15}",616947.4169900002,10000.0,64.28042017562221,0.5539708987275309,0.5539708987275309,376,474,29.27528181914083,-786.9364247370314,0.07551591649037238
84,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 10, ""window"": 15}",183332.2524699999,10000.0,41.945665179268566,0.6631163271797006,0.6631163271797006,376,481,18.360738973923862,-809.2711797333851,0.04927729688381902
85,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 15, ""window"": 15}",461153.0891,10000.0,58.622233685927114,0.7446174935341681,0.7446174935341681,376,508,10.210622338477116,-792.5946112267266,0.06886874247882459
86,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 1, ""window"": 30}",329516.5441799997,10000.0,52.3302906826548,0.6407140890214484,0.6407140890214484,376,477,20.600962789749076,-798.8865542299989,0.061477038424943994
87,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 3, ""window"": 30}",223250.88503000003,10000.0,45.353261780421896,0.6358786941301062,0.6358786941301062,376,480,21.0845022788833,-805.8635831322317,0.05328050314262255
88,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 5, ""window"": 30}",173598.26423000006,10000.0,41.01616802731214,0.7010940196566791,0.7010940196566791,376,483,14.562969726226015,-810.2006768853415,0.048185334057294124
89,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 10, ""window"": 30}",451106.34571000014,10000.0,58.202039899122184,0.7153458404203736,0.7153458404203736,376,487,13.13778764985656,-793.0148050135315,0.06837510353204358
90,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 15, ""window"": 30}",405052.8143600001,10000.0,56.16375934905589,0.7124045231389567,0.7124045231389567,376,503,13.431919377998247,-795.0530855635977,0.06598055440834122
91,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 1, ""window"": 60}",411079.2262899999,10000.0,56.4417368860705,0.7520434331762241,0.7520434331762241,376,491,9.468028374271508,-794.7751080265831,0.0663071193003261
92,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 3, ""window"": 60}",383470.54148999986,10000.0,55.13745240280126,0.7402363489079404,0.7402363489079404,376,496,10.64873680109988,-796.0793925098524,0.06477486052153857
93,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 5, ""window"": 60}",663643.72497,10000.0,65.73018206377175,0.7757597749023653,0.7757597749023653,376,496,7.096394201657397,-785.4866628488819,0.07721908049237038
94,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 10, ""window"": 60}",1053139.1712299997,10000.0,75.20737926192717,0.7331026738231743,0.7331026738231743,376,508,11.362104309576493,-776.0094656507265,0.08835278544052363
95,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 15, ""window"": 60}",1258718.1863799996,10000.0,79.01038503184013,0.6202692031571939,0.6202692031571939,376,517,22.64545137617453,-772.2064598808136,0.09282051395487557
96,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 1, ""window"": 120}",886676.8839800004,10000.0,71.61466357111432,0.7676944302349229,0.7676944302349229,376,508,7.902928668401632,-779.6021813415393,0.08413210335195252
97,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 3, ""window"": 120}",864906.9221399999,10000.0,71.10169524602226,0.8000225181839646,0.8000225181839646,376,515,4.670119873497458,-780.1151496666314,0.08352947391838593
98,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 5, ""window"": 120}",804825.0730100002,10000.0,69.62464936606571,0.8006808582848611,0.8006808582848611,376,516,4.604285863407808,-781.592195546588,0.08179425698889939
99,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 10, ""window"": 120}",1067701.87837,10000.0,75.49737345478509,0.7239851761845721,0.7239851761845721,376,523,12.273854073436707,-775.7194714578685,0.088693467364984
100,moving_average_failure,"{""family"": ""moving_average_failure"", ""maximum_return"": 0.0, ""persistence"": 15, ""window"": 120}",1144598.0035399995,10000.0,76.97329345941904,0.6774544966292547,0.6774544966292547,376,532,16.92692202896845,-774.2435514532347,0.09042736162877221
