idea_id,description,final_balance,cagr_percent,daily_drawdown,closed_drawdown,dd_improvement_pp,cagr_change_pp,cagr_retention,trades,days_in_position,structural_exits
128,OR5 entry-2.00% persist-1m slow-75m/-1.50%,181416735778.8455,648.3532379537786,0.7024320928388648,0.6567369465183004,14.429162408007446,-202.86360695887504,0.7616781103765732,376,1128,25
129,OR5 entry-2.00% persist-3m slow-15m/-0.75%,30246185037.957542,503.1388149616267,0.7157081534606855,0.6821956647662092,13.101556345825372,-348.07802995102696,0.5910818353380395,376,1114,33
130,OR5 entry-2.00% persist-3m slow-15m/-1.00%,69454109519.56038,566.6425382242106,0.8812575052825808,0.8561967758439689,-3.4533788363641627,-284.574306688443,0.6656852970083738,376,1148,18
131,OR5 entry-2.00% persist-3m slow-15m/-1.25%,552879727098.1991,755.8258794131499,0.8444787857110574,0.8154802853658205,0.22449312078818284,-95.39096549950375,0.8879357638777788,376,1162,9
132,OR5 entry-2.00% persist-3m slow-15m/-1.50%,923610450705.8186,810.3795832588766,0.8019034004535686,0.8019034004535686,4.482031646537066,-40.83726165377709,0.952024843143268,376,1172,2
133,OR5 entry-2.00% persist-3m slow-75m/-0.75%,370055123.4967001,254.91239143696967,0.8581868620035337,0.8558486041024803,-1.146314508459445,-596.304453475684,0.29946821771733984,376,1069,58
134,OR5 entry-2.00% persist-3m slow-75m/-1.00%,2168722637.836539,339.1349222660505,0.8207638298782718,0.8111961288610228,2.595988704066743,-512.0819226466031,0.3984119020821896,376,1086,49
135,OR5 entry-2.00% persist-3m slow-75m/-1.25%,18195086012.679993,467.33305784672393,0.7951900937141039,0.7886832301836393,5.153362320483534,-383.8837870659297,0.5490176335674826,376,1107,38
136,OR5 entry-2.00% persist-3m slow-75m/-1.50%,181416735778.8455,648.3532379537786,0.7024320928388648,0.6567369465183004,14.429162408007446,-202.86360695887504,0.7616781103765732,376,1128,25
137,OR5 entry-2.00% persist-5m slow-15m/-0.75%,29460241116.229057,501.2295707585043,0.7157162911047164,0.6821585784910931,13.100742581422287,-349.98727415414936,0.5888388766671284,376,1117,32
138,OR5 entry-2.00% persist-5m slow-15m/-1.00%,88249819287.2768,586.1496621771137,0.8932630182522072,0.8707360650578924,-4.6539301333268,-265.06718273554,0.6886020473869505,376,1149,17
139,OR5 entry-2.00% persist-5m slow-15m/-1.25%,1372106530733.395,854.8232421964201,0.7907239930700054,0.7465560698665502,5.599972384893381,3.606397283766455,1.0042367550704856,376,1163,8
140,OR5 entry-2.00% persist-5m slow-15m/-1.50%,972415060029.518,816.0422268796901,0.8018983982537884,0.8018983982537884,4.482531866515083,-35.17461803296351,0.9586772533424514,376,1172,2
141,OR5 entry-2.00% persist-5m slow-75m/-0.75%,372961803.6488602,255.2469432969657,0.8600652856316626,0.8577579997473916,-1.3341568712723406,-595.969901615688,0.29986124548928245,376,1069,58
